LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1
ID75297,75297,11,21.68161964416504,10.216802704290885,12.260163245149062,0.0,44.72474956512451,9,0.65,1,,310.16279069767444,220.0,144.0,1133.0,40011.0,209.83984930096372,0.30578621502703834,0.6922732483170088
ID75361,75361,11,20.3900146484375,10.324347995915,12.045072661900832,0.0,69.57183265686035,14,0.65,1,,303.91472868217056,211.0,136.0,1080.0,39205.0,205.3982043726189,0.2659891344180136,0.621754616909807
ID75616,75616,11,20.77069091796875,10.431893287539115,12.152617953524947,0.0,144.11308193206787,29,0.65,1,,300.4418604651163,202.0,133.0,1161.0,38757.0,224.86050908621465,0.26705345247744855,0.5632231653918419
ID75427,75427,11,21.54261016845703,10.431893287539115,12.152617953524947,0.0,89.44949913024902,18,0.65,1,,311.4031007751938,235.0,140.0,1019.0,40171.0,198.2121070099152,0.2844987871954887,0.6959362698531566
ID75555,75555,11,22.38709259033203,10.109257412666771,12.152617953524947,0.0,124.2354154586792,25,0.65,1,,305.08527131782944,206.0,133.0,1156.0,39356.0,219.91521914023167,0.3144195304142122,0.6636994579728912
ID75172,75172,11,18.654624938964844,10.216802704290885,11.937527370276719,0.0,19.877666473388672,4,0.65,1,,308.5891472868217,233.0,138.0,1040.0,39808.0,194.5641608667908,0.22682259731625828,0.5864788448177908
ID75690,75690,11,18.30835723876953,10.431893287539115,11.829982078652604,0.0,173.92958164215088,35,0.65,1,,310.92248062015506,242.0,153.0,902.0,40109.0,166.24645731202347,0.2176157643502056,0.6685129292317985
ID75501,75501,11,22.20711326599121,10.431893287539115,12.152617953524947,0.0,109.3271656036377,22,0.65,1,,312.72868217054264,216.0,141.0,1177.0,40342.0,221.2558174354541,0.3061699958507816,0.6626221313355901
ID75628,75628,11,20.90625762939453,10.539438579163228,12.47525382839729,0.0,154.0519151687622,31,0.65,1,,302.83720930232556,212.0,134.0,1121.0,39066.0,214.98236812504223,0.2860724462990829,0.6266816592898646
ID75246,75246,11,16.69780731201172,9.894166829418541,12.152617953524947,0.0,29.816499710083008,6,0.65,1,,281.6279069767442,244.0,147.0,542.0,36330.0,109.9703844910814,0.273958094205292,1.1014351542264489
ID75377,75377,11,21.833234786987305,10.324347995915,12.260163245149062,0.0,59.632999420166016,12,0.65,1,,310.85271317829455,223.0,143.0,1058.0,40100.0,200.90522099888892,0.3131206555013033,0.7379051128534838
ID75569,75569,11,21.949729919433594,9.894166829418541,12.367708536773177,0.0,119.26599884033203,24,0.65,1,,305.8837209302326,215.0,129.0,1148.0,39459.0,214.03094212297088,0.3366039020883389,0.7198238276479902
ID75312,75312,11,21.01070213317871,10.324347995915,12.367708536773177,0.0,54.66358280181885,11,0.65,1,,306.93023255813955,220.0,140.0,1069.0,39594.0,202.8521700820002,0.2902372670447329,0.6807279774031342
ID75440,75440,11,21.381057739257812,10.431893287539115,12.152617953524947,0.0,79.51066589355469,16,0.65,1,,310.68992248062017,215.0,143.0,1045.0,40079.0,205.4685118230411,0.28125590371296044,0.663861762699402
ID75186,75186,11,22.498157501220703,10.109257412666771,11.937527370276719,0.0,34.785916328430176,7,0.65,1,,315.5426356589147,221.0,136.0,1188.0,40705.0,222.8313897235397,0.30070723939865407,0.6547507459278997
ID75638,75638,11,21.173330307006836,10.109257412666771,11.50734620378026,0.0,163.99074840545654,33,0.65,1,,333.91472868217056,260.0,136.0,1172.0,43075.0,216.19338243687324,0.26111280618311405,0.6395837359903322
ID75515,75515,11,22.86471939086914,9.894166829418541,12.260163245149062,0.0,114.29658222198486,23,0.65,1,,310.5891472868217,226.0,124.0,1066.0,40066.0,204.4873014243145,0.3327000461164965,0.7583511971642375
ID75261,75261,11,20.254011154174805,10.001712121042656,11.937527370276719,0.0,9.938833236694336,2,0.65,1,,317.52713178294573,239.0,139.0,1020.0,40961.0,190.6520504380698,0.270194998018379,0.7085593975271349
ID75185,75185,12,10.844934463500977,11.614891495404375,11.722436787028489,0.0,34.785916328430176,7,0.65,1,,240.10852713178295,216.0,137.0,537.0,30974.0,86.52684196158415,0.1911511831326991,0.8906289957980874
ID75200,75200,12,10.108743667602539,11.722436787028489,11.722436787028489,0.0,24.84708309173584,5,0.65,1,,246.2093023255814,224.0,138.0,540.0,31761.0,90.56210528024786,0.1564558933113317,0.7356153723183873
ID75296,75296,12,9.873870849609375,11.614891495404375,11.722436787028489,0.0,44.72474956512451,9,0.65,1,,237.14728682170542,212.0,137.0,527.0,30592.0,85.99292310773255,0.1533194177430394,0.7332178028401586
ID75328,75328,12,11.07492446899414,11.614891495404375,11.722436787028489,0.0,49.69416618347168,10,0.65,1,,239.7674418604651,213.0,138.0,520.0,30930.0,85.67466731295806,0.19981398760587962,0.9321369953515932
ID75376,75376,12,9.414092063903809,11.614891495404375,11.722436787028489,0.0,59.632999420166016,12,0.65,1,,230.72868217054264,210.0,132.0,473.0,29764.0,78.87844207406107,0.13991003774519686,0.7180448187027906
ID75171,75171,12,9.844843864440918,11.614891495404375,11.614891495404375,0.0,19.877666473388672,4,0.65,1,,260.8837209302326,245.0,137.0,529.0,33654.0,87.68637542997492,0.12525161956229308,0.6623363046039343
ID75245,75245,12,10.357184410095215,11.614891495404375,11.722436787028489,0.0,29.816499710083008,6,0.65,1,,239.0,213.0,149.0,512.0,30831.0,79.57337415869708,0.18903112698885252,0.954993075008245
ID75260,75260,12,10.393562316894531,11.399800912156145,11.614891495404375,0.0,9.938833236694336,2,0.65,1,,270.16279069767444,246.0,150.0,558.0,34851.0,89.03956201965038,0.14888640272829465,0.7864125975306644
ID75212,75212,12,15.639568328857422,11.29225562053203,11.722436787028489,0.0,0.0,0,0.65,1,,316.2325581395349,296.0,164.0,553.0,40794.0,97.87440226732444,0.25587562408778664,1.3165875318660638
ID75151,75151,12,16.00785255432129,11.399800912156145,11.614891495404375,0.0,4.969416618347168,1,0.65,1,,307.31007751937983,277.0,151.0,580.0,39643.0,101.23887272572327,0.2631326507796974,1.2646934710152595
ID75311,75311,12,10.820202827453613,11.614891495404375,11.614891495404375,0.0,54.66358280181885,11,0.65,1,,244.42635658914728,228.0,133.0,499.0,31531.0,82.21026540160966,0.19063759709988576,0.9520964430369759
ID75230,75230,12,10.95179557800293,11.399800912156145,11.614891495404375,0.0,14.908249855041504,3,0.65,1,,269.15503875968994,243.0,142.0,567.0,34721.0,94.27191800952072,0.13502380359111765,0.6792904911155713
ID75273,75273,13,11.96760082244873,9.35644037129797,6.56026278907099,0.0,39.755332946777344,8,0.65,1,,299.69767441860466,262.0,150.0,758.0,38661.0,126.5036193066207,0.1375257075360686,0.572839669229042
ID75305,75305,13,13.84260082244873,9.679076246170313,6.452717497446875,0.0,54.66358280181885,11,0.65,1,,299.95348837209303,259.0,175.0,685.0,38694.0,116.75942550718311,0.1995299480058779,0.8546512996411815
ID75337,75337,13,15.55653190612793,9.679076246170313,6.56026278907099,0.0,64.60241603851318,13,0.65,1,,308.06201550387595,267.0,164.0,661.0,39740.0,113.7758728774735,0.22426223960931074,0.991972591063419
ID75433,75433,13,14.74807357788086,9.571530954546198,5.914991039326302,0.0,79.51066589355469,16,0.65,1,,316.82945736434107,293.0,179.0,657.0,40871.0,106.16997898645593,0.22729447723730534,1.1053349982251064
ID75208,75208,13,11.302563667297363,8.71116862155328,6.452717497446875,0.0,0.0,0,0.65,1,,250.68217054263565,233.0,134.0,571.0,32338.0,92.93529204641227,0.20627087663630733,0.9224988760428491
ID75240,75240,13,10.786778450012207,9.248895079673854,6.667808080695104,0.0,29.816499710083008,6,0.65,1,,286.6434108527132,274.0,144.0,494.0,36977.0,88.7937214884881,0.20255029697344795,1.087475132537625
ID75147,75147,13,12.416181564331055,8.818713913177396,6.34517220582276,0.0,4.969416618347168,1,0.65,1,,265.4108527131783,230.0,152.0,551.0,34238.0,94.42470647981092,0.2360555834267485,1.0735920973426585
ID75370,75370,13,11.849289894104004,9.786621537794426,6.452717497446875,0.0,59.632999420166016,12,0.65,1,,290.13178294573646,272.0,172.0,526.0,37427.0,78.48908959261485,0.1886465228321704,1.173308160493433
ID75402,75402,13,13.894100189208984,9.35644037129797,5.592355164453958,0.0,84.48008251190186,17,0.65,1,,297.8759689922481,274.0,172.0,660.0,38426.0,106.89985147849379,0.20584337839347455,0.9513369391663379
ID75223,75223,13,12.530921936035156,9.14134978804974,6.667808080695104,0.0,14.908249855041504,3,0.65,1,,275.5968992248062,247.0,135.0,643.0,35552.0,108.48750787676005,0.2222713943065553,0.9239330781845598
